video_id,date,count
22,43056,89
56,43030,60
73,43009,66
44,43007,181
84,43082,88
23,43129,37
40,43097,33
71,43089,28
66,43119,48
56,43100,56
83,43088,45
15,43057,96
92,43070,51
72,43029,50
21,43111,96
58,43048,89
41,43096,56
37,42999,91
74,43056,115
95,43091,114
7,43046,109
25,43102,45
34,43028,98
23,43113,60
7,43069,110
17,43023,118
7,43138,73
90,43024,91
13,43095,106
68,43024,61
93,43104,118
5,43104,79
32,43028,32
85,43052,113
34,43130,82
77,43102,44
15,43058,106
99,43096,68
37,43024,66
33,43099,115
1,43095,87
10,43138,65
97,43060,73
29,43057,66
61,43098,91
46,43003,91
11,43081,43
56,43102,31
1,43051,91
1,43016,145
86,43130,98
54,43064,116
66,43013,78
81,43026,96
25,43037,61
3,43107,20
17,43059,66
1,43094,87
87,43077,56
88,43050,63
93,43080,72
50,43045,129
72,43018,50
34,43065,82
10,43089,86
33,43078,65
4,43056,119
73,42995,93
90,43054,101
39,43026,59
13,43062,139
4,43073,145
59,43112,88
54,43056,79
34,43053,136
94,43103,70
68,43067,35
50,43071,77
90,43011,121
99,43030,68
19,43043,77
75,43024,68
19,43074,77
44,43059,104
24,43070,93
39,43123,54
38,43078,51
16,42991,81
35,43036,73
63,43100,44
92,43089,38
20,43059,82
33,43089,99
70,43089,89
91,43028,90
7,43025,140
75,43118,75
87,43131,69
12,43055,57
81,43051,83
95,43120,103
61,43056,101
43,43074,63
7,43091,103
2,43102,58
52,43087,145
14,43125,34
73,43043,43
60,43037,76
53,43104,79
74,43103,93
3,43132,6
9,43061,116
83,43000,97
83,43101,75
92,43151,30
93,43091,127
1,43096,118
15,43140,65
55,43129,42
92,43102,63
52,43103,126
70,43076,57
62,43115,108
57,43032,189
33,43143,38
68,43039,70
21,43039,125
97,43088,46
95,43099,86
34,43090,115
60,43086,61
34,43076,135
29,43038,57
25,43064,37
3,43115,12
22,43116,64
49,43091,81
17,43054,71
43,43008,107
49,43140,53
80,43009,76
87,43058,76
20,43101,118
27,43069,31
36,43074,115
8,43050,116
62,43042,96
89,43023,141
22,43053,73
71,43082,46
53,43042,69
66,43046,59
97,43015,94
79,43067,45
53,43094,86
35,43135,67
82,43043,126
62,43085,91
30,43065,57
35,43102,75
47,43097,34
4,43124,89
75,43108,77
81,43079,40
86,43045,106
5,43055,81
65,43078,28
81,43031,57
76,43096,29
16,43042,60
36,43121,56
18,43057,86
61,43139,68
62,43048,131
68,43022,61
28,43046,42
72,43038,37
81,43032,91
53,43005,120
43,43068,72
2,43100,34
29,43047,54
41,43048,59
53,43053,68
34,43133,76
97,43032,77
80,43021,86
84,43027,124
95,43054,134
58,43041,80
18,42998,150
86,43071,94
54,43096,70
86,43087,70
69,43024,128
57,43056,93
21,43095,126
35,43032,118
95,43022,81
19,43129,40
51,43055,81
30,43095,26
25,43133,21
32,43051,39
92,43053,52
50,43020,115
5,43027,134
3,43014,48
64,43076,39
53,43064,70
78,43115,49
12,43106,37
54,43095,107
94,43073,60
52,43045,156
56,43010,61
6,43047,47
30,43082,39
31,43123,38
88,43028,106
90,43043,105
58,43032,90
15,43103,70
62,43113,73
59,43128,92
10,43120,51
14,43040,58
63,43078,58
22,43102,113
38,43089,40
83,43103,73
52,43089,130
29,43122,48
34,43132,114
15,43037,89
48,43037,75
53,43048,91
3,43071,38
100,43128,70
56,43111,48
84,43047,117
18,43023,143
2,43052,53
10,43072,64
77,43086,33
16,43047,100
27,43037,36
20,43098,98
76,43140,8
96,43076,49
43,43048,76
99,43147,57
3,43086,29
60,43083,64
44,43017,169
69,43079,121
62,43140,96
74,43096,131
63,43081,70
33,43079,69
8,43061,111
65,43045,32
10,43054,102
2,43066,56
73,43049,54
52,43112,82
44,43075,112
44,42995,109
31,43114,52
99,43105,80
41,43142,54
46,43019,111
11,43129,39
72,43051,35
62,43132,102
18,43088,70
13,43011,149
67,43083,38
6,43116,16
35,43071,67
66,43120,38
96,43101,73
90,43083,56
15,43072,108
61,43133,45
51,43038,155
46,43036,89
39,43063,94
16,43001,72
90,43010,123
95,43077,95
89,43071,71
50,43055,92
35,43057,76
50,43104,82
85,43099,85
37,43040,57
10,43076,55
68,43098,26
91,43066,97
55,43022,95
83,43102,106
5,43059,98
38,43058,74
77,43070,51
26,43103,56
57,43077,118
26,43095,90
51,43045,133
31,43010,77
31,43092,80
96,43021,83
98,43040,76
8,43031,89
47,43057,31
59,43064,86
43,43043,104
27,43014,69
58,43104,51
47,43083,24
43,43095,59
59,43082,118
11,43089,46
71,43020,61
52,43074,151
61,43116,84
17,43116,77
72,43114,32
22,43074,76
43,43092,85
6,43045,34
34,43102,91
79,43045,41
23,43148,55
100,43130,90
65,43057,42
82,43060,96
94,43055,82
37,43019,51
76,43125,15
29,43067,43
4,43096,126
51,43079,102
22,43098,71
65,42997,46
16,43103,74
77,43031,80
13,43051,123
94,43095,95
54,43080,120
25,43061,44
21,43051,87
42,43062,34
52,43102,144
23,43079,75
77,43056,64
53,43009,78
59,43040,136
40,43141,33
22,43031,110
29,43097,42
50,43049,109
90,43009,80
64,43058,37
44,43034,136
100,43101,131
21,43062,135
12,43111,60
45,43080,65
97,43081,60
97,43092,67
68,43006,53
34,43125,115
83,43093,56
10,43041,88
51,43110,118
38,43066,49
78,43085,42
37,43105,32
98,43109,38
19,43071,61
93,43021,110
9,43083,88
23,43103,60
71,43032,62
40,43093,39
56,43027,54
42,43021,51
45,43055,73
23,43096,67
69,43013,110
31,43067,59
41,43051,80
39,43086,59
18,43113,74
73,43100,38
88,43038,68
26,43114,72
43,43039,64
37,43093,39
33,43062,109
41,43120,51
15,43040,84
19,43095,87
25,43131,12
40,43072,43
86,43040,143
78,43099,54
5,43028,123
82,43024,110
1,43011,145
44,43016,96
82,43062,94
67,43024,45
47,43086,33
66,43022,115
78,43068,47
83,43076,77
63,43025,109
69,43008,125
73,43022,80
86,43016,146
94,43060,76
11,43030,58
50,43100,78
66,43014,86
84,43108,139
69,43067,97
61,43102,68
93,43074,72
71,43031,46
51,43054,140
98,43134,21
10,43137,42
4,43052,141
89,43092,96
71,43001,53
92,43074,70
83,43032,95
89,43009,140
31,43118,32
14,43062,99
42,43083,38
93,43022,167
44,43103,74
75,43063,86
48,43068,74
55,43062,88
69,43097,80
9,43044,106
20,43053,121
22,43099,103
11,43064,89
48,43005,105
57,43007,132
61,43101,62
96,43012,85
76,43052,48
14,43037,76
100,43122,91
4,43081,106
25,43108,28
48,43120,37
43,42997,105
4,43075,132
2,43081,33
97,43010,87
21,43029,133
75,43062,134
26,43109,55
3,43105,24
68,43012,70
21,43040,85
85,43145,77
71,43106,32
4,43108,95
99,43136,42
72,43037,59
26,43077,84
74,43099,122
97,43030,80
34,43032,91
15,43092,94
6,43100,18
10,43066,68
43,43019,125
16,43100,70
88,43022,72
84,43043,106
29,43056,55
98,43083,58
8,43059,79
88,43014,76
11,43037,53
38,43001,97
3,43062,42
93,42990,115
4,43039,155
35,43110,52
15,43091,95
6,43122,10
42,43108,28
9,43068,64
98,43085,40
16,43054,97
37,43048,66
48,43116,53
36,43112,65
86,43128,71
51,43007,150
38,43005,60
21,43123,49
91,43069,87
35,43086,58
35,43056,70
78,43090,35
87,43028,76
1,43041,98
49,43068,68
11,43041,55
66,43070,54
75,43078,99
34,43126,78
68,43112,20
21,43061,96
64,43101,32
9,43026,81
1,43001,140
31,43029,91
89,43027,141
51,43057,135
80,43010,99
94,42986,130
73,43034,60
89,43026,129
71,43009,55
94,43065,70
81,43033,78
27,43070,22
53,43010,119
94,43069,75
23,43051,95
34,43098,144
33,43067,94
27,43019,38
11,43023,103
27,43089,25
37,43090,40
19,43133,32
29,43084,40
21,43098,66
84,43089,89
61,43038,122
35,43101,58
67,43111,19
1,42995,97
44,43109,68
75,43052,82
7,43084,119
81,43019,58
47,43051,37
21,43117,54
60,43044,64
21,43031,84
7,43030,142
35,43089,49
80,43019,106
83,42993,86
37,43071,38
4,43092,142
68,43029,47
81,43092,49
9,42995,148
78,43005,97
70,43057,104
51,43060,142
77,43063,52
22,43059,99
64,43016,73
64,43105,29
1,43058,129
28,43092,44
46,43083,58
76,43043,39
65,43107,25
17,43101,77
88,43033,116
62,43121,76
30,43054,55
42,43032,50
49,43037,100
31,43035,78
34,43114,73
25,43043,47
85,43065,114
96,43048,100
55,43091,53
96,43000,77
15,43100,144
21,43036,96
71,43071,33
18,43100,73
12,43053,82
63,43111,63
7,43070,118
38,43098,64
56,43113,37
78,43086,46
32,42990,57
71,43033,43
91,43055,94
67,43086,23
6,43015,45
64,43054,36
55,43119,30
49,43036,110
30,43041,56
9,43072,61
80,43039,90
88,43059,109
2,43057,70
96,43033,86
67,43101,17
89,43045,89
87,43087,68
58,43061,56
71,43090,43
100,43060,106
14,43058,61
38,43087,44
21,43033,84
28,43010,87
30,43073,41
2,43026,69
9,43030,94
6,43117,15
7,43135,119
26,43099,78
67,43130,10
98,43088,42
91,43026,146
76,43081,37
60,43125,29
1,43077,124
72,43101,35
40,43042,64
49,43062,73
67,43045,58
93,43051,135
42,43019,57
31,43033,66
98,43035,65
21,43077,84
85,43102,93
83,43010,79
33,43064,82
81,43036,91
21,43030,78
6,43067,26
49,43078,86
56,43015,72
40,43041,90
73,43032,76
34,43095,85
8,43043,131
31,43126,24
87,43132,52
80,43046,82
96,43074,65
60,43132,24
65,43092,23
20,43117,52
61,43057,96
28,43104,25
16,43041,105
27,43017,68
10,43036,76
70,43069,73
73,43007,58
16,43019,80
19,43035,81
52,43033,116
28,43093,35
21,43093,109
89,43055,80
73,43011,92
90,43120,65
56,43068,64
41,43141,37
43,43035,83
26,43078,57
60,43051,78
82,43102,90
28,43041,61
93,43107,78
94,43046,63
46,42993,91
61,43062,75
95,43021,79
86,43030,133
71,43026,55
34,43020,112
29,43086,57
15,43033,151
86,43065,81
58,43034,57
34,43046,102
91,43024,136
36,43089,66
24,43030,139
21,43094,66
50,43090,107
68,43107,25
89,43075,106
28,43117,32
15,43051,120
44,43083,95
56,43076,48
31,43113,29
68,43085,45
34,43081,131
55,43023,85
39,43054,71
38,43113,46
66,43015,61
36,43091,114
61,43081,78
56,43021,86
73,43074,59
22,43140,70
90,43033,124
66,43002,118
67,43081,24
85,43073,112
64,43078,30
89,43008,111
26,43032,89
63,43048,73
9,43098,105
53,43090,46
82,43049,93
70,43033,109
3,43063,39
86,43110,66
100,43094,66
92,43109,49
77,43018,65
83,43091,100
60,43133,38
40,43044,72
32,43035,29
53,43068,65
5,43073,96
85,43124,77
64,43102,27
56,43101,62
22,43081,105
5,43056,118
17,43017,94
8,43051,134
7,43041,153
61,43087,65
98,43127,26
96,43011,69
33,43095,80
63,43063,62
7,43137,80
1,43074,88
5,43077,72
82,43058,96
11,43045,83
64,43116,23
96,43073,57
41,43126,60
54,43032,148
31,43012,63
85,43037,105
11,43110,47
60,43120,42
40,43145,21
13,43085,109
77,43051,37
32,43084,15
61,43135,52
83,43002,84
76,43024,41
34,43072,111
20,43028,91
1,43069,72
91,43071,97
72,43012,81
9,43046,100
70,43075,111
41,43087,66
51,43104,127
26,43051,88
76,43036,61
89,43033,146
45,43110,58
35,43051,75
2,43073,46
61,43051,72
2,43022,81
20,43058,96
93,43097,110
34,43112,79
4,43064,176
1,43022,141
6,43042,54
59,43026,96
89,43048,82
69,43027,113
47,43044,54
44,43053,99
97,43018,83
72,43060,47
87,43108,48
33,43069,106
24,43048,142
92,43056,56
51,43037,148
34,43092,103
27,43028,47
99,43114,58
55,43030,81
55,43116,57
63,43055,87
63,43128,34
5,43099,105
44,43105,120
36,43144,48
90,43041,68
62,43066,132
38,43101,29
22,43095,107
86,43104,76
33,43053,67
56,43122,35
43,43044,57
31,43034,62
18,43005,153
81,43049,62
45,43044,127
21,43091,65
92,43098,59
66,43114,39
13,43014,99
91,43102,84
46,43106,58
81,43039,94
64,43036,51
85,43131,42
73,43035,79
39,43106,54
75,43017,96
16,43015,110
77,43046,39
56,43009,57
34,43062,192
42,43105,26
57,43003,193
42,43065,34
11,43035,85
77,43020,89
20,43103,66
58,43114,61
85,43040,125
100,43153,51
43,43079,68
36,43076,70
82,43025,117
74,43089,102
35,43079,53
39,43094,42
24,43076,102
47,43076,37
57,43088,155
1,42998,111
32,43040,28
1,43108,105
6,43090,30
15,43130,97
11,43118,31
78,43070,80
53,43091,59
54,43073,85
55,43079,50
92,43132,31
92,43125,42
98,43130,30
96,43077,86
29,43134,24
43,43029,101
16,43017,119
50,43097,88
57,43110,134
75,43085,92
19,43123,66
68,43052,37
24,43127,83
99,43139,44
83,43014,64
4,43067,106
57,43058,148
6,43051,46
10,43034,95
57,43013,116
25,43036,61
76,43078,33
6,43113,17
15,43067,114
54,43024,127
42,43095,33
91,43058,122
60,43138,23
82,43119,108
90,43109,48
66,43071,71
67,43080,38
70,43028,82
80,43125,34
67,43090,35
34,43066,121
37,43074,53
86,43069,109
93,43017,102
99,43037,116
82,43028,154
53,43077,68
61,43037,81
10,43124,66
11,43061,65
23,43039,71
48,43122,41
71,43063,35
96,43109,47
81,43078,75
70,43051,75
80,43028,94
50,43053,91
29,43114,46
18,43086,103
74,43049,98
30,43033,65
12,43016,119
53,43083,77
98,43100,59
84,43016,115
91,43039,129
61,43085,58
4,43139,119
49,43080,74
94,43023,73
95,43084,73
5,43054,129
45,43064,81
100,43057,69
54,43061,138
38,43045,54
32,43038,36
80,43053,83
4,43106,134
56,43070,44
54,43020,162
86,43105,106
14,43053,70
72,43116,26
43,43045,61
42,43016,51
35,43076,74
48,43079,63
70,43095,98
10,43059,64
100,43056,95
52,43059,173
23,43136,59
48,43105,53
57,43072,121
4,43120,118
90,43079,74
91,43106,73
68,43048,58
90,43093,87
7,43078,103
36,43055,122
100,43050,92
43,43084,86
52,43066,92
27,43104,21
16,43031,77
52,43040,137
66,43003,82
28,43070,35
14,43044,59
6,43063,36
23,43060,77
95,43103,89
69,43092,105
89,43016,86
43,43020,118
78,43048,74
78,43097,34
24,43072,121
17,43073,71
42,43097,31
7,43121,93
17,43097,54
57,43119,74
73,43080,34
2,43055,50
91,43043,72
35,43084,86
44,43063,184
17,43018,109
17,43112,88
84,43092,183
25,43054,51
30,43126,28
15,43135,86
83,43070,62
39,43109,42
84,43080,130
46,43013,83
87,43043,77
29,43147,32
16,42993,101
2,43112,46
35,43100,84
38,43068,34
62,43116,81
31,43075,43
40,43138,26
17,43039,103
4,43027,123
48,43087,59
54,43037,101
23,43041,77
24,43112,84
72,43008,71
10,43112,57
75,43015,114
53,43006,131
1,43081,124
90,43076,57
81,43103,42
6,43034,54
26,43106,75
9,43073,86
4,43026,104
51,42999,99
79,43100,24
10,43151,61
70,42981,80
68,43017,71
40,43111,41
58,43031,69
50,43048,64
3,43018,37
41,43042,94
81,43029,81
31,43015,78
68,43043,47
37,43058,37
88,43107,71
16,43005,99
67,43049,57
64,43014,69
92,43148,35
8,43123,86
51,43107,110
27,43095,25
83,43067,87
7,43044,149
33,43108,82
10,43140,69
96,43044,101
6,43068,33
57,43074,163
31,43036,68
52,43075,106
98,43082,51
96,42993,113
17,43091,119
26,43048,82
57,43070,102
42,43086,29
28,43067,43
5,43050,75
79,43113,23
96,43004,101
83,43064,114
21,43110,81
5,43092,84
22,43129,69
50,43113,69
28,43072,38
74,43130,111
15,43127,79
1,43097,100
61,43043,94
80,43089,50
68,43059,53
9,43018,119
87,43125,38
57,43106,77
13,43036,87
21,43032,91
76,43080,33
46,43099,82
49,43129,45
22,43135,59
49,43120,43
11,43026,62
38,43117,24
30,43099,34
53,43103,82
36,43051,124
58,43052,60
62,43030,131
96,43009,70
35,43125,48
9,43105,63
53,43062,56
42,43069,47
89,43015,136
62,43090,127
56,43034,62
9,43032,106
22,43052,94
69,43021,113
23,43082,62
24,43051,95
53,42998,115
75,43093,71
61,43107,51
65,42995,69
61,43063,91
71,43040,47
100,43091,130
27,43021,63
45,43068,122
29,43040,57
51,43018,149
29,43107,29
93,43060,131
56,43022,70
32,43017,52
78,43074,75
88,43073,60
62,43072,73
26,43121,53
54,43053,92
96,43039,59
88,43049,111
28,43116,24
74,43091,115
36,43048,105
2,43021,83
58,43045,77
86,43083,103
15,43144,94
65,43024,52
42,43073,34
58,43074,64
100,43033,143
84,43076,79
22,43036,65
72,43007,67
76,43045,37
99,43146,38
29,43117,46
39,43104,65
79,43013,41
35,43134,54
79,43043,54
92,43134,43
73,42981,105
74,43147,94
9,43089,102
25,43022,42
92,43120,43
81,43003,94
70,43098,122
28,43029,81
97,43005,104
5,43098,141
23,43106,50
86,43119,80
72,43088,37
55,43049,68
53,43087,76
18,43001,138
49,43057,93
82,43073,130
76,43130,11
32,43090,22
92,43111,54
48,43081,80
68,43080,45
55,43048,79
29,43043,64
57,43096,122
37,43091,45
90,43004,111
90,43019,77
15,43064,96
88,43035,108
68,43008,65
14,43059,68
77,43065,40
70,42989,108
52,43055,155
19,43084,50
46,43039,79
23,43061,99
77,43007,52
1,42992,94
24,43029,83
15,43034,131
60,43071,48
25,43091,39
62,43129,103
76,43064,43
8,43105,107
42,43067,53
38,43062,59
79,43058,42
4,43131,99
98,43123,27
22,43055,93
83,43035,112
2,43053,43
21,43070,91
74,43080,110
92,43135,32
80,43114,53
44,43099,102
5,43043,77
54,43093,138
59,43047,76
69,43110,59
75,43104,65
90,43042,62
75,43023,115
39,43059,65
38,43096,54
38,43079,32
64,43056,46
44,43067,99
11,43049,58
7,43039,147
5,43066,123
40,43116,43
27,43064,26
64,43024,37
28,43079,53
64,43031,34
47,43071,30
91,43084,106
5,43010,148
45,43083,102
18,43009,138
13,43004,82
84,43087,83
8,43131,91
86,43075,108
44,43084,100
55,43059,47
5,43071,93
100,43076,79
96,42995,110
21,43055,124
50,43029,100
69,43025,97
50,43040,101
1,43087,110
30,43024,72
60,43054,76
68,43013,71
99,43113,86
100,43100,111
100,43082,110
81,43093,56
45,43035,98
5,43089,70
81,43074,64
10,43058,113
4,43055,120
35,43082,70
38,43084,54
12,43100,56
17,43049,125
51,43010,90
7,43133,116
40,43155,31
69,43089,114
2,43077,52
18,43053,127
65,43059,30
22,43049,68
12,43014,121
29,43042,55
51,43020,109
26,43036,70
19,43082,50
76,43087,24
38,43083,39
55,43084,41
73,43063,77
24,43087,125
19,43036,81
21,43074,102
56,43088,42
18,43033,127
6,43076,21
2,43058,42
39,43120,54
45,43098,73
42,43028,55
46,43085,93
29,43051,63
35,43136,49
78,43042,53
74,43142,135
5,43004,138
85,43036,113
97,42989,65
97,43051,72
13,43039,76
59,43094,121
61,43105,75
54,43097,66
3,43046,44
68,43089,27
13,42983,110
7,43067,132
67,43098,38
10,43106,72
70,43005,125
58,43091,66
90,43029,80
29,43135,39
13,43049,131
100,43117,56
39,43128,41
92,43057,83
85,43122,45
33,43092,70
60,43073,50
37,42994,55
17,43062,116
34,43120,82
56,43065,50
73,42982,85
60,43033,86
27,43074,35
45,43053,75
77,43047,69
10,43045,87
24,43110,60
9,43102,56
92,43093,57
4,43043,133
47,43102,37
35,43092,64
79,43036,32
56,43115,43
16,43078,92
68,43051,46
80,43090,40
77,43097,34
4,43136,106
51,43093,121
43,43070,95
5,43082,73
84,43039,172
34,43071,94
16,42998,109
94,42999,123
37,43057,57
15,43093,97
61,43137,52
99,43108,74
1,43035,147
27,43079,37
42,43081,44
35,43055,64
75,43106,64
26,43082,75
97,43057,88
62,43084,120
75,43089,77
71,43107,21
72,43072,28
46,43093,94
57,43024,172
40,43153,22
2,43046,77
54,43027,89
81,43012,79
30,43055,36
67,43123,13
81,43056,75
93,43011,91
42,43053,41
60,43101,45
3,43094,31
10,43148,36
12,43001,107
77,43050,63
76,43041,50
33,43100,112
29,43074,62
92,43069,47
51,43025,97
61,43119,51
75,43066,82
29,43148,22
65,43000,73
9,43000,144
74,43086,110
90,43113,76
4,43074,99
90,43037,78
74,43050,166
98,43108,41
54,43059,139
25,43134,20
8,43090,74
84,43113,108
21,43010,109
26,43138,49
78,43107,40
33,43109,62
100,43083,107
6,43007,71
42,43012,43
69,43095,115
38,43073,36
51,43101,160
64,43082,24
24,43066,113
40,43121,36
45,43024,77
55,43035,58
79,43097,28
26,43124,50
90,43061,64
71,43048,36
71,43080,36
26,43071,67
2,43123,31
50,43109,73
17,43029,84
65,43049,61
44,43050,96
70,42983,112
29,43070,57
47,43059,53
36,43131,87
61,43090,74
90,43003,126
1,43015,149
3,43099,29
36,43057,123
69,43036,143
16,43086,52
64,43047,48
99,43072,60
11,43086,55
45,43065,89
8,43095,110
29,43068,41
83,43023,117
25,43038,46
6,43091,27
24,43101,93
39,43024,96
36,43066,81
10,43035,120
70,43024,99
9,43111,64
21,43121,95
16,43023,76
31,43055,50
100,43038,80
92,43113,36
41,43058,97
9,43063,137
62,43039,83
79,43110,14
60,43100,34
16,42986,123
55,43130,33
7,43112,98
21,43071,119
18,43058,124
53,43027,70
98,43099,43
79,43078,29
7,43053,96
41,43118,37
66,43115,65
6,43061,45
28,43058,46
12,43073,46
16,43064,88
44,43037,103
79,43118,18
19,43121,67
46,43044,96
64,43005,68
84,43088,126
56,43042,74
53,43055,91
10,43069,99
83,43003,75
35,43106,69
24,43046,128
13,43068,92
89,43037,116
24,43142,61
47,43060,51
74,43145,79
98,43148,31
74,43125,127
23,43097,81
80,43076,71
84,43041,107
32,43071,28
92,43084,49
58,43130,29
84,43062,134
13,43067,82
75,43099,97
10,43145,43
45,43100,110
55,43104,37
40,43120,27
31,43041,82
70,43064,112
78,43091,79
88,43018,134
41,43049,84
58,43123,39
11,43109,56
63,43121,43
64,43006,46
45,43111,59
66,43034,108
52,43081,162
58,43014,84
36,43061,128
25,43034,65
84,43057,135
32,43100,16
79,43063,47
5,43021,86
4,43088,109
86,43067,110
7,43026,141
13,43097,103
44,43072,130
49,43132,45
92,43108,60
84,43020,172
32,43053,27
38,43053,56
79,43061,30
94,43072,53
61,43082,61
64,43117,15
92,43038,94
81,43062,72
85,43136,80
69,43004,129
38,43065,53
23,43128,37
19,43025,110
59,43055,79
36,43088,90
15,43049,77
55,43025,99
71,43006,75
86,43029,80
64,43094,29
22,43054,111
58,43102,53
37,43044,73
71,43014,67
45,43056,85
37,43072,42
50,43017,90
17,43077,94
75,43073,73
98,43124,33
62,43052,129
60,43119,40
15,43146,55
14,43095,48
2,43082,36
61,43060,84
29,43145,22
8,43032,89
1,43085,83
98,43116,48
57,43073,161
16,43025,70
31,43061,64
43,43015,86
87,43128,40
20,43031,132
80,43093,52
35,43129,53
21,43047,101
52,43119,73
2,43067,51
33,43130,49
59,43088,109
17,43015,87
62,43106,88
23,43038,70
97,43019,110
32,43015,44
40,43045,48
99,43064,100
69,43048,72
56,43074,44
5,43103,82
6,43097,27
41,43074,62
6,43072,29
34,43051,130
69,43032,89
8,43113,103
44,43089,78
33,43107,64
96,43052,105
57,43097,144
65,43002,64
43,43006,132
83,43026,122
77,43002,75
48,43083,67
61,43096,88
13,43018,149
72,43064,64
77,43111,32
39,43073,41
95,43063,176
38,43091,42
32,43000,57
17,43058,99
29,43037,64
52,43128,91
33,43076,62
35,43113,56
55,43053,82
99,43076,61
12,43086,60
25,43084,33
88,43000,146
18,43043,88
75,43028,123
20,43110,89
33,43050,107
23,43146,36
51,43029,157
78,43007,81
97,43087,62
32,43029,53
29,43141,27
75,43032,121
97,43014,77
62,43118,74
89,43090,93
32,43022,46
70,43068,102
49,43094,63
12,43090,54
32,42991,44
43,43027,122
79,43038,37
96,43058,97
45,43104,79
100,43068,75
55,43097,66
44,43039,102
57,43080,160
64,43023,42
61,43059,101
13,43084,77
97,43052,59
95,43105,112
80,43124,36
30,43083,49
33,43043,66
48,43111,35
85,43119,63
41,43041,65
96,43020,120
57,43068,102
28,43003,90
4,43053,146
38,43070,60
38,43030,61
28,43112,36
100,43044,134
21,43079,60
6,43079,23
8,43097,94
78,43041,79
99,43062,61
42,43025,56
98,43105,38
8,43040,92
65,43099,32
77,43098,35
79,43012,60
29,43083,65
87,43127,55
85,43094,108
8,43035,93
34,43031,92
89,43084,71
30,43040,49
82,43125,72
100,43118,92
94,43000,85
76,43086,21
44,43028,165
54,43017,140
30,43022,42
9,43052,128
51,43036,110
61,43120,56
85,43089,68
13,43078,94
20,43091,85
47,43033,71
64,43067,37
49,43071,84
6,43093,34
54,43077,128
7,43062,85
14,43124,54
44,43022,107
46,43047,124
68,43040,67
87,43070,80
55,43090,64
80,43018,109
57,43051,130
39,43088,45
37,43069,38
78,43019,99
41,43065,97
90,43115,77
24,43032,148
73,43091,37
77,43067,36
62,43134,83
65,43100,23
27,43062,44
82,43101,143
75,43102,105
68,43075,41
5,43006,134
93,43083,111
75,43059,70
14,43026,108
25,43047,40
38,43046,53
84,43129,114
97,43063,58
15,43128,53
7,43113,70
6,43075,30
64,43092,27
1,43078,68
11,43131,39
95,43098,114
22,43125,49
63,43104,63
11,43071,68
64,43097,28
85,43058,78
3,43118,8
23,43067,53
41,43071,63
68,43071,41
23,43063,108
100,43088,85
48,43058,89
12,43096,77
79,43050,34
85,43123,76
53,43097,62
35,43103,51
24,43128,86
97,43102,62
54,43113,77
17,43090,110
9,42999,134
47,43116,26
90,43008,75
1,43010,82
83,43066,68
83,43072,69
3,43054,25
65,43065,43
27,43041,47
17,43096,60
2,43117,29
97,43034,100
89,43112,60
42,43072,54
87,43042,112
96,43029,107
2,43120,30
72,43110,34
57,43005,121
87,43111,77
92,43049,56
31,43021,89
75,43113,68
88,43020,127
50,43075,70
25,43095,27
41,43077,52
14,43048,80
32,43104,16
9,43055,105
28,43013,73
93,43078,111
81,43075,70
57,43044,101
9,43062,127
61,43136,53
39,43098,66
86,43057,100
25,43058,37
18,43070,83
77,43058,35
9,43041,72
64,43018,64
20,43033,89
85,43143,56
41,43052,84
32,42989,67
20,43079,105
59,43077,96
74,43148,120
89,43079,106
94,43077,86
42,43042,54
29,43146,27
56,43072,36
97,43069,73
16,43060,106
32,43062,36
29,43034,60
40,43079,60
62,43114,81
3,43110,19
67,43059,44
40,43063,51
51,43009,176
31,43076,68
32,43105,13
84,43084,86
16,43020,82
10,43114,82
28,43011,86
86,43019,110
58,43092,55
34,43121,86
49,43034,87
35,43060,96
96,43028,61
1,43100,128
14,43098,45
33,43135,73
6,43009,63
3,43052,41
5,43016,149
87,43118,59
86,43050,129
78,43045,50
72,43108,26
98,43037,80
79,43060,42
2,43024,50
98,43060,48
30,43052,50
12,43061,60
36,43040,118
53,43039,63
9,43049,104
23,43052,81
28,43053,51
89,43115,88
44,43045,90
80,43045,71
28,43035,64
64,43065,49
92,43152,30
38,43055,53
30,43067,34
14,43103,51
27,43032,39
55,43061,78
12,43067,79
97,43058,85
12,43009,117
27,43124,10
73,43077,61
20,43037,71
27,43110,18
89,43069,87
24,43125,106
86,43133,94
42,43084,37
51,43114,118
24,43135,83
100,43119,67
99,43112,75
57,43036,180
91,43092,87
55,43123,43
58,43115,37
41,43099,62
37,43041,52
24,43056,80
28,43044,50
49,43115,56
42,43048,60
78,43050,82
48,43118,44
27,43020,54
42,42996,71
88,43091,81
63,43017,107
33,43060,60
44,43046,96
5,43017,144
3,43043,30
42,43064,38
14,43038,104
39,43057,77
64,43048,51
85,43083,93
51,43116,101
32,43079,16
93,43020,135
73,43017,80
44,43065,137
35,43061,86
5,43102,91
79,43064,41
66,43102,76
77,43028,77
38,43034,84
45,43027,77
11,43114,48
89,43057,117
2,43121,36
11,43121,30
75,43110,64
20,43137,44
55,43060,48
16,43102,65
54,43060,86
2,43115,29
37,42995,66
41,43147,42
91,43048,100
16,43067,66
46,43041,117
52,43094,152
6,43038,47
72,43050,59
92,43141,26
23,43057,77
56,43112,44
43,43032,74
18,43098,123
39,43021,106
81,42987,109
97,43075,70
38,43108,45
26,43126,77
89,43021,132
26,43134,78
17,43005,86
79,43107,24
17,43028,130
